trigger,offset,target,stop,time_limit,trades,win_rate,total_pnl,avg_pnl,sharpe
現貨收盤,15,80,15,30,61,6.6,-7790,-128.0,-8.55
現貨收盤,15,80,15,60,61,6.6,-7790,-128.0,-8.55
現貨收盤,15,80,20,5,61,27.9,-2250,-37.0,-1.71
現貨收盤,15,80,20,10,61,26.2,-1330,-22.0,-0.91
現貨收盤,15,80,20,15,61,24.6,-1470,-24.0,-0.96
現貨收盤,15,80,20,30,61,19.7,-2640,-43.0,-1.71
現貨收盤,15,80,20,60,61,19.7,-2640,-43.0,-1.71
現貨收盤,15,80,30,5,61,45.9,1980,32.0,1.37
現貨收盤,15,80,30,10,61,42.6,3350,55.0,2.05
現貨收盤,15,80,30,15,61,52.5,6230,102.0,3.54
現貨收盤,15,80,30,30,61,37.7,4700,77.0,2.28
現貨收盤,15,80,30,60,61,37.7,4560,75.0,2.21
現貨收盤,15,80,40,5,61,50.8,3400,56.0,2.24
現貨收盤,15,80,40,10,61,50.8,5710,94.0,3.37
現貨收盤,15,80,40,15,61,60.7,7960,130.0,4.31
現貨收盤,15,80,40,30,61,47.5,8200,134.0,3.55
現貨收盤,15,80,40,60,61,47.5,7960,130.0,3.43
現貨收盤,15,80,50,5,61,50.8,4300,70.0,2.89
現貨收盤,15,80,50,10,61,54.1,6080,100.0,3.5
現貨收盤,15,80,50,15,61,62.3,7950,130.0,4.12
現貨收盤,15,80,50,30,61,50.8,7830,128.0,3.14
現貨收盤,15,80,50,60,61,52.5,8660,142.0,3.44
現貨收盤,15,100,5,5,61,6.6,-1950,-32.0,-2.18
現貨收盤,15,100,5,10,61,6.6,-1500,-25.0,-1.56
現貨收盤,15,100,5,15,61,6.6,-1290,-21.0,-1.28
現貨收盤,15,100,5,30,61,6.6,-1290,-21.0,-1.28
現貨收盤,15,100,5,60,61,6.6,-1290,-21.0,-1.28
現貨收盤,15,100,10,5,61,6.6,-4800,-79.0,-5.1
現貨收盤,15,100,10,10,61,6.6,-4350,-71.0,-4.31
現貨收盤,15,100,10,15,61,6.6,-4140,-68.0,-3.92
現貨收盤,15,100,10,30,61,6.6,-4140,-68.0,-3.92
現貨收盤,15,100,10,60,61,6.6,-4140,-68.0,-3.92
現貨收盤,15,100,15,5,61,8.2,-7340,-120.0,-7.39
現貨收盤,15,100,15,10,61,6.6,-7200,-118.0,-6.82
現貨收盤,15,100,15,15,61,6.6,-6990,-115.0,-6.34
現貨收盤,15,100,15,30,61,6.6,-6990,-115.0,-6.34
現貨收盤,15,100,15,60,61,6.6,-6990,-115.0,-6.34
現貨收盤,15,100,20,5,61,27.9,-2100,-34.0,-1.52
現貨收盤,15,100,20,10,61,24.6,-1730,-28.0,-1.13
現貨收盤,15,100,20,15,61,23.0,-1780,-29.0,-1.11
現貨收盤,15,100,20,30,61,16.4,-3220,-53.0,-1.94
現貨收盤,15,100,20,60,61,16.4,-2640,-43.0,-1.53
現貨收盤,15,100,30,5,61,45.9,2530,41.0,1.62
現貨收盤,15,100,30,10,61,41.0,3260,53.0,1.89
現貨收盤,15,100,30,15,61,50.8,6150,101.0,3.29
現貨收盤,15,100,30,30,61,32.8,5040,83.0,2.18
現貨收盤,15,100,30,60,61,32.8,5260,86.0,2.22
現貨收盤,15,100,40,5,61,50.8,4150,68.0,2.52
現貨收盤,15,100,40,10,61,49.2,5820,95.0,3.22
現貨收盤,15,100,40,15,61,59.0,8080,132.0,4.11
現貨收盤,15,100,40,30,61,42.6,8780,144.0,3.38
現貨收盤,15,100,40,60,61,42.6,8610,141.0,3.25
現貨收盤,15,100,50,5,61,50.8,5050,83.0,3.13
現貨收盤,15,100,50,10,61,52.5,6190,101.0,3.36
現貨收盤,15,100,50,15,61,60.7,8070,132.0,3.95
現貨收盤,15,100,50,30,61,44.3,7110,117.0,2.55
現貨收盤,15,100,50,60,61,45.9,8110,133.0,2.83
現貨收盤,20,10,5,5,61,6.6,-4890,-80.0,-33.99
現貨收盤,20,10,5,10,61,6.6,-4890,-80.0,-33.99
現貨收盤,20,10,5,15,61,6.6,-4890,-80.0,-33.99
現貨收盤,20,10,5,30,61,6.6,-4890,-80.0,-33.99
現貨收盤,20,10,5,60,61,6.6,-4890,-80.0,-33.99
現貨收盤,20,10,10,5,61,9.8,-7220,-118.0,-30.63
現貨收盤,20,10,10,10,61,11.5,-7140,-117.0,-28.91
現貨收盤,20,10,10,15,61,11.5,-7140,-117.0,-28.91
現貨收盤,20,10,10,30,61,11.5,-7140,-117.0,-28.91
現貨收盤,20,10,10,60,61,11.5,-7140,-117.0,-28.91
現貨收盤,20,10,15,5,61,16.4,-8920,-146.0,-24.54
現貨收盤,20,10,15,10,61,18.0,-8840,-145.0,-23.74
現貨收盤,20,10,15,15,61,18.0,-8840,-145.0,-23.74
現貨收盤,20,10,15,30,61,18.0,-8840,-145.0,-23.74
現貨收盤,20,10,15,60,61,18.0,-8840,-145.0,-23.74
現貨收盤,20,10,20,5,61,26.2,-9620,-158.0,-18.7
現貨收盤,20,10,20,10,61,27.9,-9540,-156.0,-18.31
現貨收盤,20,10,20,15,61,27.9,-9540,-156.0,-18.31
現貨收盤,20,10,20,30,61,27.9,-9540,-156.0,-18.31
現貨收盤,20,10,20,60,61,27.9,-9540,-156.0,-18.31
現貨收盤,20,10,30,5,61,62.3,-4940,-81.0,-6.84
現貨收盤,20,10,30,10,61,63.9,-4870,-80.0,-6.64
現貨收盤,20,10,30,15,61,65.6,-4740,-78.0,-6.44
現貨收盤,20,10,30,30,61,65.6,-4740,-78.0,-6.44
現貨收盤,20,10,30,60,61,65.6,-4740,-78.0,-6.44
現貨收盤,20,10,40,5,61,70.5,-2790,-46.0,-4.03
現貨收盤,20,10,40,10,61,78.7,-1990,-33.0,-2.76
現貨收盤,20,10,40,15,61,80.3,-2180,-36.0,-2.9
現貨收盤,20,10,40,30,61,80.3,-2340,-38.0,-3.04
現貨收盤,20,10,40,60,61,80.3,-2340,-38.0,-3.04
現貨收盤,20,10,50,5,61,72.1,-2320,-38.0,-3.31
現貨收盤,20,10,50,10,61,82.0,-1670,-27.0,-2.17
現貨收盤,20,10,50,15,61,83.6,-1980,-32.0,-2.42
現貨收盤,20,10,50,30,61,83.6,-2340,-38.0,-2.72
現貨收盤,20,10,50,60,61,83.6,-2340,-38.0,-2.72
現貨收盤,20,20,5,5,61,6.6,-4490,-74.0,-18.73
現貨收盤,20,20,5,10,61,6.6,-4490,-74.0,-18.73
現貨收盤,20,20,5,15,61,6.6,-4490,-74.0,-18.73
現貨收盤,20,20,5,30,61,6.6,-4490,-74.0,-18.73
現貨收盤,20,20,5,60,61,6.6,-4490,-74.0,-18.73
現貨收盤,20,20,10,5,61,9.8,-6620,-109.0,-18.99
現貨收盤,20,20,10,10,61,11.5,-6440,-106.0,-17.38
現貨收盤,20,20,10,15,61,11.5,-6440,-106.0,-17.38
現貨收盤,20,20,10,30,61,11.5,-6440,-106.0,-17.38
現貨收盤,20,20,10,60,61,11.5,-6440,-106.0,-17.38
現貨收盤,20,20,15,5,61,13.1,-8620,-141.0,-18.69
現貨收盤,20,20,15,10,61,14.8,-8440,-138.0,-17.55
現貨收盤,20,20,15,15,61,14.8,-8440,-138.0,-17.55
現貨收盤,20,20,15,30,61,14.8,-8440,-138.0,-17.55
現貨收盤,20,20,15,60,61,14.8,-8440,-138.0,-17.55
現貨收盤,20,20,20,5,61,23.0,-8870,-145.0,-13.69
現貨收盤,20,20,20,10,61,24.6,-8640,-142.0,-12.95
現貨收盤,20,20,20,15,61,24.6,-8640,-142.0,-12.95
現貨收盤,20,20,20,30,61,24.6,-8640,-142.0,-12.95
現貨收盤,20,20,20,60,61,24.6,-8640,-142.0,-12.95
現貨收盤,20,20,30,5,61,49.2,-4510,-74.0,-4.9
現貨收盤,20,20,30,10,61,50.8,-4570,-75.0,-4.84
現貨收盤,20,20,30,15,61,52.5,-4400,-72.0,-4.59
現貨收盤,20,20,30,30,61,54.1,-4240,-70.0,-4.39
現貨收盤,20,20,30,60,61,54.1,-4240,-70.0,-4.39
現貨收盤,20,20,40,5,61,57.4,-2030,-33.0,-2.19
現貨收盤,20,20,40,10,61,63.9,-1250,-20.0,-1.28
現貨收盤,20,20,40,15,61,68.9,-690,-11.0,-0.68
現貨收盤,20,20,40,30,61,70.5,-1040,-17.0,-0.98
現貨收盤,20,20,40,60,61,70.5,-1040,-17.0,-0.98
現貨收盤,20,20,50,5,61,59.0,-1350,-22.0,-1.45
現貨收盤,20,20,50,10,61,67.2,-590,-10.0,-0.57
現貨收盤,20,20,50,15,61,73.8,-90,-1.0,-0.08
現貨收盤,20,20,50,30,61,75.4,-740,-12.0,-0.63
現貨收盤,20,20,50,60,61,75.4,-740,-12.0,-0.63
現貨收盤,20,30,5,5,61,6.6,-4090,-67.0,-12.18
現貨收盤,20,30,5,10,61,6.6,-4090,-67.0,-12.18
現貨收盤,20,30,5,15,61,6.6,-4090,-67.0,-12.18
現貨收盤,20,30,5,30,61,6.6,-4090,-67.0,-12.18
現貨收盤,20,30,5,60,61,6.6,-4090,-67.0,-12.18
現貨收盤,20,30,10,5,61,8.2,-6310,-103.0,-14.74
現貨收盤,20,30,10,10,61,9.8,-6380,-105.0,-14.86
現貨收盤,20,30,10,15,61,9.8,-6140,-101.0,-13.3
現貨收盤,20,30,10,30,61,9.8,-6140,-101.0,-13.3
現貨收盤,20,30,10,60,61,9.8,-6140,-101.0,-13.3
現貨收盤,20,30,15,5,61,11.5,-8110,-133.0,-14.49
現貨收盤,20,30,15,10,61,13.1,-8040,-132.0,-14.26
現貨收盤,20,30,15,15,61,13.1,-7990,-131.0,-13.58
現貨收盤,20,30,15,30,61,13.1,-7990,-131.0,-13.58
現貨收盤,20,30,15,60,61,13.1,-7990,-131.0,-13.58
現貨收盤,20,30,20,5,61,19.7,-8260,-135.0,-10.96
現貨收盤,20,30,20,10,61,21.3,-8140,-133.0,-10.52
現貨收盤,20,30,20,15,61,21.3,-8140,-133.0,-10.26
現貨收盤,20,30,20,30,61,21.3,-8140,-133.0,-10.26
現貨收盤,20,30,20,60,61,21.3,-8140,-133.0,-10.26
現貨收盤,20,30,30,5,61,42.6,-4030,-66.0,-3.86
現貨收盤,20,30,30,10,61,42.6,-3760,-62.0,-3.5
現貨收盤,20,30,30,15,61,49.2,-2800,-46.0,-2.47
現貨收盤,20,30,30,30,61,49.2,-2740,-45.0,-2.36
現貨收盤,20,30,30,60,61,49.2,-2740,-45.0,-2.36
現貨收盤,20,30,40,5,61,50.8,-1370,-22.0,-1.28
現貨收盤,20,30,40,10,61,55.7,-10,-0.0,-0.01
現貨收盤,20,30,40,15,61,63.9,1230,20.0,1.01
現貨收盤,20,30,40,30,61,65.6,1160,19.0,0.9
現貨收盤,20,30,40,60,61,65.6,1160,19.0,0.9
現貨收盤,20,30,50,5,61,52.5,-520,-9.0,-0.49
現貨收盤,20,30,50,10,61,59.0,750,12.0,0.63
現貨收盤,20,30,50,15,61,68.9,2020,33.0,1.56
現貨收盤,20,30,50,30,61,70.5,1460,24.0,1.03
現貨收盤,20,30,50,60,61,70.5,1460,24.0,1.03
現貨收盤,20,40,5,5,61,6.6,-3800,-62.0,-9.31
現貨收盤,20,40,5,10,61,6.6,-3690,-60.0,-8.55
現貨收盤,20,40,5,15,61,6.6,-3690,-60.0,-8.55
現貨收盤,20,40,5,30,61,6.6,-3690,-60.0,-8.55
現貨收盤,20,40,5,60,61,6.6,-3690,-60.0,-8.55
現貨收盤,20,40,10,5,61,6.6,-6420,-105.0,-14.0
現貨收盤,20,40,10,10,61,8.2,-6380,-105.0,-13.2
現貨收盤,20,40,10,15,61,8.2,-6240,-102.0,-12.56
現貨收盤,20,40,10,30,61,8.2,-6040,-99.0,-11.37
現貨收盤,20,40,10,60,61,8.2,-6040,-99.0,-11.37
現貨收盤,20,40,15,5,61,9.8,-8370,-137.0,-14.52
現貨收盤,20,40,15,10,61,11.5,-8030,-132.0,-12.99
現貨收盤,20,40,15,15,61,11.5,-7940,-130.0,-12.21
現貨收盤,20,40,15,30,61,11.5,-7740,-127.0,-11.4
現貨收盤,20,40,15,60,61,11.5,-7740,-127.0,-11.4
現貨收盤,20,40,20,5,61,18.0,-8300,-136.0,-10.3
現貨收盤,20,40,20,10,61,19.7,-7680,-126.0,-8.73
現貨收盤,20,40,20,15,61,19.7,-7640,-125.0,-8.46
現貨收盤,20,40,20,30,61,19.7,-7440,-122.0,-8.05
現貨收盤,20,40,20,60,61,19.7,-7440,-122.0,-8.05
現貨收盤,20,40,30,5,61,39.3,-3670,-60.0,-3.19
現貨收盤,20,40,30,10,61,41.0,-2550,-42.0,-2.08
現貨收盤,20,40,30,15,61,45.9,-1440,-24.0,-1.12
現貨收盤,20,40,30,30,61,45.9,-1140,-19.0,-0.84
現貨收盤,20,40,30,60,61,45.9,-1140,-19.0,-0.84
現貨收盤,20,40,40,5,61,47.5,-810,-13.0,-0.68
現貨收盤,20,40,40,10,61,54.1,1460,24.0,1.14
現貨收盤,20,40,40,15,61,59.0,2530,41.0,1.84
現貨收盤,20,40,40,30,61,62.3,3560,58.0,2.37
現貨收盤,20,40,40,60,61,62.3,3560,58.0,2.37
現貨收盤,20,40,50,5,61,49.2,40,1.0,0.03
現貨收盤,20,40,50,10,61,57.4,2120,35.0,1.57
現貨收盤,20,40,50,15,61,62.3,2620,43.0,1.76
現貨收盤,20,40,50,30,61,65.6,3060,50.0,1.85
現貨收盤,20,40,50,60,61,65.6,3060,50.0,1.85
現貨收盤,20,60,5,5,61,6.6,-3200,-52.0,-5.66
現貨收盤,20,60,5,10,61,6.6,-2890,-47.0,-4.64
現貨收盤,20,60,5,15,61,6.6,-2890,-47.0,-4.64
現貨收盤,20,60,5,30,61,6.6,-2890,-47.0,-4.64
現貨收盤,20,60,5,60,61,6.6,-2890,-47.0,-4.64
現貨收盤,20,60,10,5,61,6.6,-5820,-95.0,-9.49
現貨收盤,20,60,10,10,61,8.2,-5580,-91.0,-8.29
現貨收盤,20,60,10,15,61,8.2,-5440,-89.0,-7.97
現貨收盤,20,60,10,30,61,8.2,-5040,-83.0,-6.77
現貨收盤,20,60,10,60,61,8.2,-5040,-83.0,-6.77
現貨收盤,20,60,15,5,61,9.8,-7600,-125.0,-10.2
現貨收盤,20,60,15,10,61,11.5,-7030,-115.0,-8.59
現貨收盤,20,60,15,15,61,9.8,-7490,-123.0,-9.26
現貨收盤,20,60,15,30,61,9.8,-7090,-116.0,-8.19
現貨收盤,20,60,15,60,61,9.8,-7090,-116.0,-8.19
現貨收盤,20,60,20,5,61,18.0,-7820,-128.0,-8.61
現貨收盤,20,60,20,10,61,18.0,-7440,-122.0,-7.4
現貨收盤,20,60,20,15,61,16.4,-7040,-115.0,-6.36
現貨收盤,20,60,20,30,61,16.4,-6640,-109.0,-5.79
現貨收盤,20,60,20,60,61,16.4,-6640,-109.0,-5.79
現貨收盤,20,60,30,5,61,36.1,-3740,-61.0,-2.98
現貨收盤,20,60,30,10,61,34.4,-3080,-50.0,-2.23
現貨收盤,20,60,30,15,61,39.3,-1870,-31.0,-1.24
現貨收盤,20,60,30,30,61,32.8,-2740,-45.0,-1.67
現貨收盤,20,60,30,60,61,32.8,-2740,-45.0,-1.67
現貨收盤,20,60,40,5,61,44.3,-750,-12.0,-0.56
現貨收盤,20,60,40,10,61,47.5,1510,25.0,1.01
現貨收盤,20,60,40,15,61,54.1,4020,66.0,2.43
現貨收盤,20,60,40,30,61,50.8,4160,68.0,2.15
現貨收盤,20,60,40,60,61,50.8,4160,68.0,2.15
現貨收盤,20,60,50,5,61,45.9,200,3.0,0.15
現貨收盤,20,60,50,10,61,50.8,2270,37.0,1.44
現貨收盤,20,60,50,15,61,57.4,4830,79.0,2.74
現貨收盤,20,60,50,30,61,55.7,4460,73.0,2.11
現貨收盤,20,60,50,60,61,55.7,4460,73.0,2.11
現貨收盤,20,80,5,5,61,6.6,-2600,-43.0,-3.58
現貨收盤,20,80,5,10,61,6.6,-2090,-34.0,-2.56
現貨收盤,20,80,5,15,61,6.6,-2090,-34.0,-2.56
現貨收盤,20,80,5,30,61,6.6,-2090,-34.0,-2.56
現貨收盤,20,80,5,60,61,6.6,-2090,-34.0,-2.56
現貨收盤,20,80,10,5,61,6.6,-5220,-86.0,-6.75
現貨收盤,20,80,10,10,61,8.2,-4780,-78.0,-5.53
現貨收盤,20,80,10,15,61,8.2,-4640,-76.0,-5.33
現貨收盤,20,80,10,30,61,8.2,-4040,-66.0,-4.22
現貨收盤,20,80,10,60,61,8.2,-4040,-66.0,-4.22
現貨收盤,20,80,15,5,61,9.8,-7000,-115.0,-7.9
現貨收盤,20,80,15,10,61,11.5,-6030,-99.0,-5.89
現貨收盤,20,80,15,15,61,9.8,-6490,-106.0,-6.38
現貨收盤,20,80,15,30,61,9.8,-5890,-97.0,-5.37
現貨收盤,20,80,15,60,61,9.8,-5890,-97.0,-5.37
現貨收盤,20,80,20,5,61,18.0,-7220,-118.0,-7.03
現貨收盤,20,80,20,10,61,18.0,-6240,-102.0,-5.15
現貨收盤,20,80,20,15,61,16.4,-6120,-100.0,-4.81
現貨收盤,20,80,20,30,61,16.4,-5070,-83.0,-3.65
現貨收盤,20,80,20,60,61,16.4,-4640,-76.0,-3.23
現貨收盤,20,80,30,5,61,34.4,-4040,-66.0,-3.03
現貨收盤,20,80,30,10,61,31.1,-3090,-51.0,-2.0
現貨收盤,20,80,30,15,61,36.1,-2420,-40.0,-1.49
現貨收盤,20,80,30,30,61,26.2,-3570,-59.0,-1.94
現貨收盤,20,80,30,60,61,26.2,-3140,-51.0,-1.67
現貨收盤,20,80,40,5,61,42.6,-520,-9.0,-0.36
現貨收盤,20,80,40,10,61,42.6,1070,18.0,0.64
現貨收盤,20,80,40,15,61,49.2,2780,46.0,1.54
現貨收盤,20,80,40,30,61,39.3,1720,28.0,0.77
現貨收盤,20,80,40,60,61,39.3,1960,32.0,0.86
現貨收盤,20,80,50,5,61,44.3,630,10.0,0.42
現貨收盤,20,80,50,10,61,45.9,2200,36.0,1.25
現貨收盤,20,80,50,15,61,52.5,3880,64.0,2.03
現貨收盤,20,80,50,30,61,42.6,720,12.0,0.29
現貨收盤,20,80,50,60,61,42.6,860,14.0,0.35
現貨收盤,20,100,5,5,61,6.6,-2170,-36.0,-2.56
現貨收盤,20,100,5,10,61,6.6,-1820,-30.0,-2.05
現貨收盤,20,100,5,15,61,6.6,-1750,-29.0,-1.91
現貨收盤,20,100,5,30,61,6.6,-1290,-21.0,-1.28
現貨收盤,20,100,5,60,61,6.6,-1290,-21.0,-1.28
現貨收盤,20,100,10,5,61,6.6,-4790,-79.0,-5.37
現貨收盤,20,100,10,10,61,8.2,-4510,-74.0,-4.81
現貨收盤,20,100,10,15,61,8.2,-4300,-70.0,-4.43
現貨收盤,20,100,10,30,61,8.2,-3040,-50.0,-2.6
現貨收盤,20,100,10,60,61,8.2,-3040,-50.0,-2.6
現貨收盤,20,100,15,5,61,9.8,-6570,-108.0,-6.6
現貨收盤,20,100,15,10,61,11.5,-6260,-103.0,-6.16
現貨收盤,20,100,15,15,61,9.8,-6410,-105.0,-6.02
現貨收盤,20,100,15,30,61,8.2,-5840,-96.0,-4.78
現貨收盤,20,100,15,60,61,8.2,-5840,-96.0,-4.78
現貨收盤,20,100,20,5,61,18.0,-6790,-111.0,-6.05
現貨收盤,20,100,20,10,61,18.0,-6670,-109.0,-5.69
現貨收盤,20,100,20,15,61,16.4,-6260,-103.0,-4.9
現貨收盤,20,100,20,30,61,13.1,-5670,-93.0,-3.79
現貨收盤,20,100,20,60,61,13.1,-5040,-83.0,-3.21
現貨收盤,20,100,30,5,61,34.4,-3560,-58.0,-2.52
現貨收盤,20,100,30,10,61,31.1,-3110,-51.0,-1.97
現貨收盤,20,100,30,15,61,36.1,-1960,-32.0,-1.14
現貨收盤,20,100,30,30,61,23.0,-3170,-52.0,-1.53
現貨收盤,20,100,30,60,61,23.0,-2540,-42.0,-1.2
現貨收盤,20,100,40,5,61,42.6,360,6.0,0.23
現貨收盤,20,100,40,10,61,42.6,1450,24.0,0.83
現貨收盤,20,100,40,15,61,49.2,3640,60.0,1.9
現貨收盤,20,100,40,30,61,34.4,1580,26.0,0.64
現貨收盤,20,100,40,60,61,32.8,1560,26.0,0.62
現貨收盤,20,100,50,5,61,44.3,1710,28.0,1.04
現貨收盤,20,100,50,10,61,45.9,2780,46.0,1.5
現貨收盤,20,100,50,15,61,52.5,4940,81.0,2.42
現貨收盤,20,100,50,30,61,37.7,1320,22.0,0.49
現貨收盤,20,100,50,60,61,37.7,2060,34.0,0.74
期貨日盤收,5,10,5,5,61,0.0,-5490,-90.0,0.0
期貨日盤收,5,10,5,10,61,0.0,-5490,-90.0,0.0
期貨日盤收,5,10,5,15,61,0.0,-5490,-90.0,0.0
期貨日盤收,5,10,5,30,61,0.0,-5490,-90.0,0.0
期貨日盤收,5,10,5,60,61,0.0,-5490,-90.0,0.0
期貨日盤收,5,10,10,5,61,36.1,-4140,-68.0,-11.13
期貨日盤收,5,10,10,10,61,36.1,-4140,-68.0,-11.13
期貨日盤收,5,10,10,15,61,36.1,-4140,-68.0,-11.13
期貨日盤收,5,10,10,30,61,36.1,-4140,-68.0,-11.13
期貨日盤收,5,10,10,60,61,36.1,-4140,-68.0,-11.13
期貨日盤收,5,10,15,5,61,41.0,-5340,-88.0,-11.21
期貨日盤收,5,10,15,10,61,41.0,-5340,-88.0,-11.21
期貨日盤收,5,10,15,15,61,41.0,-5340,-88.0,-11.21
期貨日盤收,5,10,15,30,61,41.0,-5340,-88.0,-11.21
期貨日盤收,5,10,15,60,61,41.0,-5340,-88.0,-11.21
期貨日盤收,5,10,20,5,61,49.2,-5640,-92.0,-9.71
期貨日盤收,5,10,20,10,61,49.2,-5640,-92.0,-9.71
期貨日盤收,5,10,20,15,61,49.2,-5640,-92.0,-9.71
期貨日盤收,5,10,20,30,61,49.2,-5640,-92.0,-9.71
期貨日盤收,5,10,20,60,61,49.2,-5640,-92.0,-9.71
期貨日盤收,5,10,30,5,61,59.0,-6340,-104.0,-8.32
期貨日盤收,5,10,30,10,61,59.0,-6340,-104.0,-8.32
期貨日盤收,5,10,30,15,61,59.0,-6340,-104.0,-8.32
期貨日盤收,5,10,30,30,61,59.0,-6340,-104.0,-8.32
期貨日盤收,5,10,30,60,61,59.0,-6340,-104.0,-8.32
期貨日盤收,5,10,40,5,61,67.2,-6340,-104.0,-6.97
期貨日盤收,5,10,40,10,61,67.2,-6340,-104.0,-6.97
期貨日盤收,5,10,40,15,61,67.2,-6340,-104.0,-6.97
期貨日盤收,5,10,40,30,61,67.2,-6340,-104.0,-6.97
期貨日盤收,5,10,40,60,61,67.2,-6340,-104.0,-6.97
期貨日盤收,5,10,50,5,61,72.1,-6540,-107.0,-6.27
期貨日盤收,5,10,50,10,61,72.1,-6540,-107.0,-6.27
期貨日盤收,5,10,50,15,61,72.1,-6540,-107.0,-6.27
期貨日盤收,5,10,50,30,61,72.1,-6540,-107.0,-6.27
期貨日盤收,5,10,50,60,61,72.1,-6540,-107.0,-6.27
期貨日盤收,5,20,5,5,61,0.0,-5490,-90.0,0.0
期貨日盤收,5,20,5,10,61,0.0,-5490,-90.0,0.0
期貨日盤收,5,20,5,15,61,0.0,-5490,-90.0,0.0
期貨日盤收,5,20,5,30,61,0.0,-5490,-90.0,0.0
期貨日盤收,5,20,5,60,61,0.0,-5490,-90.0,0.0
期貨日盤收,5,20,10,5,61,31.1,-2840,-47.0,-5.28
期貨日盤收,5,20,10,10,61,31.1,-2840,-47.0,-5.28
期貨日盤收,5,20,10,15,61,31.1,-2840,-47.0,-5.28
期貨日盤收,5,20,10,30,61,31.1,-2840,-47.0,-5.28
期貨日盤收,5,20,10,60,61,31.1,-2840,-47.0,-5.28
期貨日盤收,5,20,15,5,61,36.1,-3890,-64.0,-5.97
期貨日盤收,5,20,15,10,61,36.1,-3890,-64.0,-5.97
期貨日盤收,5,20,15,15,61,36.1,-3890,-64.0,-5.97
期貨日盤收,5,20,15,30,61,36.1,-3890,-64.0,-5.97
期貨日盤收,5,20,15,60,61,36.1,-3890,-64.0,-5.97
期貨日盤收,5,20,20,5,61,44.3,-3840,-63.0,-4.99
期貨日盤收,5,20,20,10,61,44.3,-3840,-63.0,-4.99
期貨日盤收,5,20,20,15,61,44.3,-3840,-63.0,-4.99
期貨日盤收,5,20,20,30,61,44.3,-3840,-63.0,-4.99
期貨日盤收,5,20,20,60,61,44.3,-3840,-63.0,-4.99
期貨日盤收,5,20,30,5,61,54.1,-4240,-70.0,-4.39
期貨日盤收,5,20,30,10,61,54.1,-4240,-70.0,-4.39
期貨日盤收,5,20,30,15,61,54.1,-4240,-70.0,-4.39
期貨日盤收,5,20,30,30,61,54.1,-4240,-70.0,-4.39
期貨日盤收,5,20,30,60,61,54.1,-4240,-70.0,-4.39
期貨日盤收,5,20,40,5,61,60.7,-4340,-71.0,-3.87
期貨日盤收,5,20,40,10,61,60.7,-4320,-71.0,-3.85
期貨日盤收,5,20,40,15,61,62.3,-4040,-66.0,-3.59
期貨日盤收,5,20,40,30,61,62.3,-4040,-66.0,-3.59
期貨日盤收,5,20,40,60,61,62.3,-4040,-66.0,-3.59
期貨日盤收,5,20,50,5,61,67.2,-3840,-63.0,-3.07
期貨日盤收,5,20,50,10,61,67.2,-3820,-63.0,-3.05
期貨日盤收,5,20,50,15,61,68.9,-3540,-58.0,-2.82
期貨日盤收,5,20,50,30,61,68.9,-3540,-58.0,-2.82
期貨日盤收,5,20,50,60,61,68.9,-3540,-58.0,-2.82
期貨日盤收,5,30,5,5,61,0.0,-5490,-90.0,0.0
期貨日盤收,5,30,5,10,61,0.0,-5490,-90.0,0.0
期貨日盤收,5,30,5,15,61,0.0,-5490,-90.0,0.0
期貨日盤收,5,30,5,30,61,0.0,-5490,-90.0,0.0
期貨日盤收,5,30,5,60,61,0.0,-5490,-90.0,0.0
期貨日盤收,5,30,10,5,61,31.1,-940,-15.0,-1.31
期貨日盤收,5,30,10,10,61,31.1,-940,-15.0,-1.31
期貨日盤收,5,30,10,15,61,31.1,-940,-15.0,-1.31
期貨日盤收,5,30,10,30,61,31.1,-940,-15.0,-1.31
期貨日盤收,5,30,10,60,61,31.1,-940,-15.0,-1.31
期貨日盤收,5,30,15,5,61,36.1,-1690,-28.0,-2.02
期貨日盤收,5,30,15,10,61,36.1,-1690,-28.0,-2.02
期貨日盤收,5,30,15,15,61,36.1,-1690,-28.0,-2.02
期貨日盤收,5,30,15,30,61,36.1,-1690,-28.0,-2.02
期貨日盤收,5,30,15,60,61,36.1,-1690,-28.0,-2.02
期貨日盤收,5,30,20,5,61,44.3,-1140,-19.0,-1.18
期貨日盤收,5,30,20,10,61,44.3,-1140,-19.0,-1.18
期貨日盤收,5,30,20,15,61,44.3,-1140,-19.0,-1.18
期貨日盤收,5,30,20,30,61,44.3,-1140,-19.0,-1.18
期貨日盤收,5,30,20,60,61,44.3,-1140,-19.0,-1.18
期貨日盤收,5,30,30,5,61,54.1,-940,-15.0,-0.81
期貨日盤收,5,30,30,10,61,54.1,-940,-15.0,-0.81
期貨日盤收,5,30,30,15,61,54.1,-940,-15.0,-0.81
期貨日盤收,5,30,30,30,61,54.1,-940,-15.0,-0.81
期貨日盤收,5,30,30,60,61,54.1,-940,-15.0,-0.81
期貨日盤收,5,30,40,5,61,59.0,-1230,-20.0,-0.94
期貨日盤收,5,30,40,10,61,59.0,-1320,-22.0,-1.0
期貨日盤收,5,30,40,15,61,60.7,-940,-15.0,-0.71
期貨日盤收,5,30,40,30,61,60.7,-940,-15.0,-0.71
期貨日盤收,5,30,40,60,61,60.7,-940,-15.0,-0.71
期貨日盤收,5,30,50,5,61,65.6,-330,-5.0,-0.23
